구분,장번호,장명,절번호,절명,참조번호,조명,조,항,호,목,내용
조,1,총칙,,,제1조,목적,제1조,0,0,0,이 규정은「자본시장과 금융투자업에 관한 법률」제378조제1항에 따라 한국거래소가 증권시장의 청산기관으로서 같은 법 제393조제1항에 따라 매매거래의 청산업무 등을 수행하는데 필요한 사항을 규정함을 목적으로 한다.
항,1,총칙,,,제2조제①항,정의,제2조,①,0,0,① 이 규정에서 사용하는 용어의 뜻은 다음과 같다.
호,1,총칙,,,제2조제1호,정의,제2조,①,1,0,"“증권시장”이란 증권의 매매를 위하여 한국거래소(이하 “거래소”라 한다)가 개설한 유가증권시장, 코스닥시장 및 코넥스시장을 말한다."
호,1,총칙,,,제2조제2호,정의,제2조,①,2,0,"“청산업무”란 거래소가 수행하는 증권시장에서의 매매거래(다자간매매체결회사에서의 매매거래를 포함한다)에 따른 매매확인, 채무인수, 차감, 결제증권&#8231;결제금액의 확정, 결제이행보증, 결제불이행에 따른 처리 및 결제지시 등 업무를 말한다."
호,1,총칙,,,제2조제3호,정의,제2조,①,3,0,“결제업무”란 「자본시장과 금융투자업에 관한 법률」(이하 “법”이라 한다) 제297조에 따라 전자등록기관인 한국예탁결제원(이하 “예탁결제원”이라 한다)이 수행하는 증권인도 및 대금지급 등 업무를 말한다.
호,1,총칙,,,제2조제4호,정의,제2조,①,4,0,“증권금융회사”란 법 제324조제1항에 따른 증권금융업무의 인가를 받은 자를 말한다.
호,1,총칙,,,제2조제5호,정의,제2조,①,5,0,“유통매매거래”란 증권금융회사가 법 제326조제1항제2호에 따라 증권시장(다자간매매체결회사에서의 매매거래를 포함한다. 이하 같다)에 필요한 자금 또는 증권을 거래소를 통하여 대여하여 결제를 행하는 매매거래를 말한다.
호,1,총칙,,,제2조제6호,정의,제2조,①,6,0,“결제계좌”란 증권시장에서 확정된 결제증권 또는 대금을 결제회원과 수수하기 위한 계좌로서 다음 각 목과 같이 구분한다.
목,1,총칙,,,제2조제6호가목,정의,제2조,①,6,가,가. 증권결제계좌 : 확정된 결제증권의 수수를 위한 계좌로서 예탁결제원에 개설된 거래소 명의의 계좌를 대신하는 예탁결제원 명의의 계좌
목,1,총칙,,,제2조제6호나목,정의,제2조,①,6,나,나. 대금결제계좌 : 확정된 결제대금의 수수를 위한 계좌로서 한국은행 또는 은행에 개설된 거래소 명의의 계좌를 대신하는 예탁결제원 명의의 계좌
호,1,총칙,,,제2조제7호,정의,제2조,①,7,0,“결제회원계좌”란 증권시장에서 확정된 결제증권 또는 대금을 거래소와 수수하기 위한 결제회원 명의의 계좌를 말한다.
호,1,총칙,,,제2조제8호,정의,제2조,①,8,0,“결제지시”란 거래소가 예탁결제원에 대하여 결제계좌에서 결제회원계좌로의 증권인도 또는 대금지급을 지시하는 것을 말한다.
호,1,총칙,,,제2조제9호,정의,제2조,①,9,0,“결제지연”이란 증권시장에서 결제회원이 증권 또는 대금을 정해진 시한까지 결제계좌에 납부하지 아니한 경우를 말한다.
호,1,총칙,,,제2조제10호,정의,제2조,①,10,0,“대용증권”이란 결제회원이 현금(「수표법」에 따라 은행이 발행한 자기앞수표를 포함한다. 이하 같다)에 갈음하여 거래증거금으로 예탁할 수 있는 증권을 말한다.
호,1,총칙,,,제2조제11호,정의,제2조,①,11,0,"“주권등”이란 주권(상장지수집합투자기구 투자회사 주권은 제외한다), 외국주식예탁증권, 상장지수집합투자기구 집합투자증권, 상장지수증권, 신주인수권증서, 신주인수권증권, 주식워런트증권 및 수익증권(상장지수집합투자기구 투자신탁 수익증권은 제외한다)을 말한다."
호,1,총칙,,,제2조제12호,정의,제2조,①,12,0,“경매”란 거래소가 증권을 매도하려는 자로부터 위탁을 받아 매수하려는 자에게 매도하는 것을 말한다.
호,1,총칙,,,제2조제13호,정의,제2조,①,13,0,“대규모착오매매”란 「유가증권시장 업무규정」제28조의2제1항 및 「코스닥시장 업무규정」제27조의2제1항에 따른 대규모착오매매를 말한다.
항,1,총칙,,,제2조제②항,정의,제2조,②,0,0,② 그 밖에 이 규정에서 사용하는 용어의 뜻은 이 규정에서 특별히 정하는 경우를 제외하고는 법과 거래소의 업무관련규정에서 정하는 바에 따른다.
항,1,총칙,,,제3조제①항,휴장일,제3조,①,0,0,① 거래소는 다음 각 호의 어느 하나에 해당하는 날에는 청산업무를 수행하지 아니한다.
호,1,총칙,,,제3조제1호,휴장일,제3조,①,1,0,「관공서의 공휴일에 관한 규정」에 따른 공휴일
호,1,총칙,,,제3조제2호,휴장일,제3조,①,2,0,「근로자의 날 제정에 관한 법률」에 따른 근로자의 날
호,1,총칙,,,제3조제3호,휴장일,제3조,①,3,0,토요일
호,1,총칙,,,제3조제4호,휴장일,제3조,①,4,0,12월 31일(공휴일 또는 토요일인 경우에는 직전의 거래일로 한다)
호,1,총칙,,,제3조제5호,휴장일,제3조,①,5,0,그 밖에 경제사정의 급변 또는 급변이 예상되거나 거래소가 시장관리상 필요하다고 인정하는 날
항,1,총칙,,,제3조제②항,휴장일,제3조,②,0,0,② 거래소는 제1항에도 불구하고 업무상 필요하다고 인정하는 경우에는 제1항 각 호에 해당하는 날에 청산업무를 할 수 있다.
항,1,총칙,,,제4조제①항,청산업무의 중단 및 재개,제4조,①,0,0,"① 거래소는 천재·지변, 전시·사변, 시장에서의 화재, 경제사정의 급격한 변동 또는 급격한 변동이 예상되거나 전산시스템 등에 장애가 발생하여 정상적인 업무수행이 곤란한 경우에는 청산업무의 전부 또는 일부를 중단할 수 있다."
항,1,총칙,,,제4조제②항,청산업무의 중단 및 재개,제4조,②,0,0,"② 거래소는 제1항에 따라 청산업무를 중단하는 경우에는 증거금의 예탁시한, 결제일 등을 변경할 수 있으며, 필요한 경우에는 예탁결제원에 결제업무의 중단 또는 결제시한의 변경을 요청할 수 있다."
항,1,총칙,,,제4조제③항,청산업무의 중단 및 재개,제4조,③,0,0,③ 거래소는 청산업무의 중단사유가 해소되는 경우에는 지체 없이 청산업무를 재개한다.
항,1,총칙,,,제4조제④항,청산업무의 중단 및 재개,제4조,④,0,0,"④ 거래소는 제1항에 따라 청산업무를 중단하거나, 제2항에 따라 증거금의 예탁시한, 결제일 등을 변경하거나 예탁결제원에서 결제업무 중단, 결제시한 변경 등을 한 경우에는 이를 회원에게 통지한다."
항,2,증권시장의 청산 및 결제,1,통칙,제5조제①항,적용범위,제5조,①,0,0,"① 이 장은 다음 각 호의 청산 및 결제에 관하여 적용한다. 다만, 세칙으로 정하는 경우에는 제2호를 적용하지 아니한다."
호,2,증권시장의 청산 및 결제,1,통칙,제5조제1호,적용범위,제5조,①,1,0,"결제회원, 매매전문회원 및 거래참가자의 매매거래의 청산 및 결제"
호,2,증권시장의 청산 및 결제,1,통칙,제5조제2호,적용범위,제5조,①,2,0,증권금융회사의 유통매매거래의 청산 및 결제. 이 경우 증권금융회사는 유통매매거래의 상대방인 결제회원과 위임계약을 체결한 것으로 본다.
항,2,증권시장의 청산 및 결제,1,통칙,제5조제②항,적용범위,제5조,②,0,0,② 결제회원이 아닌 거래참가자는 제1항에 따른 청산 및 결제를 위해 결제회원과 「회원관리규정」 제22조에 따라 결제위탁계약을 체결하여야 한다.
항,2,증권시장의 청산 및 결제,1,통칙,제5조제③항,적용범위,제5조,③,0,0,③ 증권금융회사는 이 장을 적용할 때 결제회원으로 본다.
항,2,증권시장의 청산 및 결제,1,통칙,제5조제④항,적용범위,제5조,④,0,0,④ 「회원관리규정」 제41조제2항제3호에 따른 환매조건부채권 매매전문참가자는 이 장을 적용할 때 매매전문회원으로 본다.
항,2,증권시장의 청산 및 결제,1,통칙,제5조제⑤항,적용범위,제5조,⑤,0,0,"⑤ 제1항제2호에 따른 증권금융회사의 유통매매거래의 청산 및 결제에 관한 조건, 유통매매거래의 착오매매 정정신청 그 밖에 필요한 사항은 세칙으로 정한다."
항,2,증권시장의 청산 및 결제,1,통칙,제6조제①항,대상 매매거래,제6조,①,0,0,① 청산 및 결제의 대상 매매거래는 결제일에 따라 다음 각 호와 같이 구분한다.
호,2,증권시장의 청산 및 결제,1,통칙,제6조제1호,대상 매매거래,제6조,①,1,0,당일결제거래 : 매매계약을 체결한 당일에 결제하는 매매거래
호,2,증권시장의 청산 및 결제,1,통칙,제6조제2호,대상 매매거래,제6조,①,2,0,익일결제거래 : 매매계약을 체결한 날의 다음 날(세칙으로 정하는 경우에는 그다음 날로 한다)에 결제하는 매매거래
호,2,증권시장의 청산 및 결제,1,통칙,제6조제3호,대상 매매거래,제6조,①,3,0,보통거래 : 매매계약을 체결한 날을 포함하여 3일째 되는 날에 결제하는 매매거래
항,2,증권시장의 청산 및 결제,1,통칙,제6조제②항,대상 매매거래,제6조,②,0,0,② 청산 및 결제의 대상 중 상장증권의 매매거래는 세칙으로 정하는 경우를 제외하고는 제1항제3호에 따른 보통거래로 한다.
항,2,증권시장의 청산 및 결제,1,통칙,제6조제③항,대상 매매거래,제6조,③,0,0,③ 제1항제2호 및 제3호에 따른 일수는 휴장일을 제외하고 계산한다.
항,2,증권시장의 청산 및 결제,1,통칙,제6조제④항,대상 매매거래,제6조,④,0,0,④ 제1항에도 불구하고 거래소는 천재·지변·전시·사변·경제사정의 급격한 변동 그 밖에 이에 준하는 사태 또는 전산장애의 발생으로 인하여 결제가 정상적으로 이루어질 수 없다고 인정되는 때에는 결제일을 변경할 수 있다.
항,2,증권시장의 청산 및 결제,1,통칙,제7조제①항,채무인수할 매매거래의 확인,제7조,①,0,0,"① 거래소는 증권시장의 매매거래 성립 후 결제회원의 채무를 인수하고자 하는 때에는 사전에 인수할 채무의 기초가 되는 매매거래(매매거래의 매수로 취득한 권리의 행사로 성립하는 거래를 제외한다. 이하 같다)를 확인한다. 이 경우 유통매매거래와 구분하여 확인하고, 착오매매의 정정, 대규모착오매매의 구제 등으로 매매거래가 변경된 때에는 변경된 매매거래를 확인한다."
항,2,증권시장의 청산 및 결제,1,통칙,제7조제②항,채무인수할 매매거래의 확인,제7조,②,0,0,② 다자간매매체결회사는 거래소가 제1항에 따라 매매거래를 확인할 수 있도록 거래참가자의 매매거래 내용을 세칙으로 정하는 바에 따라 거래소에 즉시 통지하여야 한다.
항,2,증권시장의 청산 및 결제,1,통칙,제8조제①항,면책적 채무인수,제8조,①,0,0,"① 거래소는 제7조에 따라 확인한 매매거래에 대하여 한쪽 결제회원이 다른 쪽 결제회원에 부담하는 채무를 인수하고, 한쪽 결제회원은 거래소가 인수한 채무와 동일한 내용의 채무를 거래소에 부담한다."
항,2,증권시장의 청산 및 결제,1,통칙,제8조제②항,면책적 채무인수,제8조,②,0,0,② 제1항에 따라 거래소에 채무를 이전한 한쪽 결제회원은 이전하기 전에 다른 쪽 결제회원에 대하여 부담하는 채무를 면한다.
항,2,증권시장의 청산 및 결제,2,증권시장의 청산 및 결제의 방법,제9조제①항,차감 및 결제증권·결제대금의 확정,제9조,①,0,0,① 거래소는 제8조에 따른 채무인수를 한 후 다음 각 호의 차감대상별로 거래소와 결제회원이 같은 날에 대금에 대한 채무를 상호 부담하거나 같은 종목의 증권에 대한 채무를 상호 부담하는 경우에는 대금간 및 같은 종목의 증권간에 차감한다.
호,2,증권시장의 청산 및 결제,2,증권시장의 청산 및 결제의 방법,제9조제1호,차감 및 결제증권·결제대금의 확정,제9조,①,1,0,주권등의 매매거래
호,2,증권시장의 청산 및 결제,2,증권시장의 청산 및 결제의 방법,제9조제2호,차감 및 결제증권·결제대금의 확정,제9조,①,2,0,국채전문유통시장의 매매거래
호,2,증권시장의 청산 및 결제,2,증권시장의 청산 및 결제의 방법,제9조제3호,차감 및 결제증권·결제대금의 확정,제9조,①,3,0,환매채거래
호,2,증권시장의 청산 및 결제,2,증권시장의 청산 및 결제의 방법,제9조제4호,차감 및 결제증권·결제대금의 확정,제9조,①,4,0,제2호 및 제3호 외의 채무증권의 매매거래
항,2,증권시장의 청산 및 결제,2,증권시장의 청산 및 결제의 방법,제9조제②항,차감 및 결제증권·결제대금의 확정,제9조,②,0,0,"② 제1항에도 불구하고 제1항제2호의 차감대상에 대해 거래소와 결제회원이 대금에 대한 채무를 상호 부담하는 경우에는 같은 종목의 대금간에 차감한다. 다만, 차감을 한 후에 남은 증권의 수량이 없는 종목(이하 “차금결제대상종목”이라 한다)이 둘 이상인 경우에는 해당 종목 모두의 대금간에 차감한다."
항,2,증권시장의 청산 및 결제,2,증권시장의 청산 및 결제의 방법,제9조제③항,차감 및 결제증권·결제대금의 확정,제9조,③,0,0,③ 제1항 및 제2항에 따른 차감을 한 후에 남은 종목의 수량 및 대금의 금액을 거래소와 결제회원간에 수수하는 결제증권 및 결제대금으로 확정한다. 이 경우 제1항제2호의 차감대상에 대하여는 일정규모로 분할하여 결제증권 및 결제대금을 확정한다.
항,2,증권시장의 청산 및 결제,2,증권시장의 청산 및 결제의 방법,제9조제④항,차감 및 결제증권·결제대금의 확정,제9조,④,0,0,"④ 제1항제1호의 주권등, 제1항 및 제2항의 차감방법, 제3항의 결제증권·결제대금의 확정 그 밖에 차감 및 확정에 관하여 필요한 사항은 세칙으로 정한다."
항,2,증권시장의 청산 및 결제,2,증권시장의 청산 및 결제의 방법,제10조제①항,결제내역의 통지,제10조,①,0,0,"① 거래소는 확정된 결제증권 및 결제대금의 내역(이하 “결제내역”이라 한다)을 결제회원, 예탁결제원 및 한국은행에 통지한다."
항,2,증권시장의 청산 및 결제,2,증권시장의 청산 및 결제의 방법,제10조제②항,결제내역의 통지,제10조,②,0,0,② 제1항에 따라 예탁결제원 및 한국은행에 통지하는 결제내역은 다음 각 호와 같다.
호,2,증권시장의 청산 및 결제,2,증권시장의 청산 및 결제의 방법,제10조제1호,결제내역의 통지,제10조,②,1,0,예탁결제원에 통지하는 결제내역 : 다음 각 목의 내용
목,2,증권시장의 청산 및 결제,2,증권시장의 청산 및 결제의 방법,제10조제1호가목,결제내역의 통지,제10조,②,1,가,가. 매매체결일 및 결제일
목,2,증권시장의 청산 및 결제,2,증권시장의 청산 및 결제의 방법,제10조제1호나목,결제내역의 통지,제10조,②,1,나,"나. 결제회원별 차감·확정된 결제증권의 종목별 수량. 이 경우 위탁매매에 따른 수량과 자기매매에 따른 수량으로 구분하되, 제9조제1항제2호부터 제4호까지의 채무증권의 위탁매매에 따른 수량은 신탁에 따른 수량과 신탁 이외에 따른 수량으로 구분한다."
목,2,증권시장의 청산 및 결제,2,증권시장의 청산 및 결제의 방법,제10조제1호다목,결제내역의 통지,제10조,②,1,다,"다. 결제회원별 차감·확정된 결제대금. 다만, 제9조제1항제2호의 차감대상에 따른 결제대금의 경우에는 결제회원별 차감·확정된 종목별 결제대금으로 하되, 차금결제대상종목에 대한 결제대금의 경우에는 결제회원별 차감·확정된 결제대금으로 한다."
목,2,증권시장의 청산 및 결제,2,증권시장의 청산 및 결제의 방법,제10조제1호라목,결제내역의 통지,제10조,②,1,라,라. 그 밖에 증권시장의 결제에 필요한 사항
호,2,증권시장의 청산 및 결제,2,증권시장의 청산 및 결제의 방법,제10조제2호,결제내역의 통지,제10조,②,2,0,한국은행에 통지하는 결제내역 : 다음 각 목의 구분에 따른 내용
목,2,증권시장의 청산 및 결제,2,증권시장의 청산 및 결제의 방법,제10조제2호가목,결제내역의 통지,제10조,②,2,가,가. 제9조제1항제1호의 차감대상 : 제1호가목·다목·라목의 내용
목,2,증권시장의 청산 및 결제,2,증권시장의 청산 및 결제의 방법,제10조제2호나목,결제내역의 통지,제10조,②,2,나,나. 제9조제1항제2호의 차감대상 : 제1호가목부터 라목까지의 내용
항,2,증권시장의 청산 및 결제,2,증권시장의 청산 및 결제의 방법,제10조제③항,결제내역의 통지,제10조,③,0,0,"③ 거래소는 제1항에 따른 결제내역의 통지를 거래소가 운영하는 전산시스템에서 결제회원, 예탁결제원 및 한국은행이 각각 운영하는 전산시스템으로 전송하는 방법으로 한다."
항,2,증권시장의 청산 및 결제,2,증권시장의 청산 및 결제의 방법,제10조제④항,결제내역의 통지,제10조,④,0,0,"④ 결제회원의 결제내역, 결제내역의 통지시기, 결제회원별 통지 및 확인에 필요한 사항은 세칙으로 정한다."
항,2,증권시장의 청산 및 결제,2,증권시장의 청산 및 결제의 방법,제11조제①항,결제지시,제11조,①,0,0,① 거래소는 다음 각 호의 구분에 따른 차감대상에 대해 해당 호에서 정하는 시간 이후에 결제지시를 한다.
호,2,증권시장의 청산 및 결제,2,증권시장의 청산 및 결제의 방법,제11조제1호,결제지시,제11조,①,1,0,제9조제1항제1호 및 제2호의 차감대상 : 결제일의 9시
호,2,증권시장의 청산 및 결제,2,증권시장의 청산 및 결제의 방법,제11조제2호,결제지시,제11조,①,2,0,제9조제1항제3호 및 제4호의 차감대상 : 결제일의 15시 30분
항,2,증권시장의 청산 및 결제,2,증권시장의 청산 및 결제의 방법,제11조제②항,결제지시,제11조,②,0,0,② 제1항 각 호에 따른 시간이 경과한 경우 거래소는 다음 각 호의 구분에 따른 차감대상에 대해 해당 호에서 정하는 방법으로 결제지시를 한 것으로 한다.
호,2,증권시장의 청산 및 결제,2,증권시장의 청산 및 결제의 방법,제11조제1호,결제지시,제11조,②,1,0,제9조제1항제1호의 차감대상 : 다음 각 목에 따라 증권인도 및 대금지급
목,2,증권시장의 청산 및 결제,2,증권시장의 청산 및 결제의 방법,제11조제1호가목,결제지시,제11조,②,1,가,가. 증권인도 : 증권결제계좌에 납부된 증권을 세칙으로 정하는 방법에 따라 증권수령결제회원에게 인도
목,2,증권시장의 청산 및 결제,2,증권시장의 청산 및 결제의 방법,제11조제1호나목,결제지시,제11조,②,1,나,나. 대금지급 : 납부해야 할 증권을 모두 납부한 대금수령결제회원에게 납부를 완료한 시간순으로 대금결제계좌에 납부된 대금을 지급. 이 경우 증권을 납부하지 아니하여 제21조제1항에 따라 이연결제대금을 납부한 경우에는 해당 증권을 납부한 것으로 본다.
호,2,증권시장의 청산 및 결제,2,증권시장의 청산 및 결제의 방법,제11조제2호,결제지시,제11조,②,2,0,제9조제1항제2호의 차감대상 : 다음 각 목에 따라 증권인도 및 대금지급
목,2,증권시장의 청산 및 결제,2,증권시장의 청산 및 결제의 방법,제11조제2호가목,결제지시,제11조,②,2,가,가. 증권인도 : 특정 종목의 결제대금(제9조제3항 후단에 따라 일정규모로 분할하여 확정된 결제대금을 말한다)의 납부를 완료한 증권수령결제회원에게 세칙으로 정하는 순서에 따라 해당 결제대금과 관련된 결제증권을 인도. 이 경우 증권결제계좌에 납부된 증권의 수량이 해당 결제증권의 수량 이상인 경우에 결제증권을 인도한다.
목,2,증권시장의 청산 및 결제,2,증권시장의 청산 및 결제의 방법,제11조제2호나목,결제지시,제11조,②,2,나,"나. 특정 종목의 결제증권(제9조제3항 후단에 따라 일정규모로 분할하여 확정된 결제증권을 말한다)의 납부를 완료한 대금수령결제회원에게 세칙으로 정하는 순서에 따라 해당 결제증권과 관련된 결제대금을 지급. 이 경우 대금결제계좌에 납부된 대금과 제14조에서 정하는 방법에 따라 거래소가 한국은행으로부터 조달한 자금의 합계액이 해당 결제대금 이상인 경우에 결제대금을 지급하고, 차금결제대상종목에 대한 결제대금의 지급은 세칙으로 정하는 시간 이후에 지급한다."
호,2,증권시장의 청산 및 결제,2,증권시장의 청산 및 결제의 방법,제11조제3호,결제지시,제11조,②,3,0,제9조제1항제3호 및 제4호의 차감대상 : 다음 각 목에 따라 증권인도 및 대금지급
목,2,증권시장의 청산 및 결제,2,증권시장의 청산 및 결제의 방법,제11조제3호가목,결제지시,제11조,②,3,가,가. 증권인도 : 증권결제계좌에 납부된 증권을 세칙으로 정하는 방법에 따라 증권수령결제회원에게 인도
목,2,증권시장의 청산 및 결제,2,증권시장의 청산 및 결제의 방법,제11조제3호나목,결제지시,제11조,②,3,나,나. 대금지급 : 모든 결제회원이 대금납부를 완료한 때(결제일의 15시 30분 이전에 대금납부를 완료한 때에는 결제일의 15시 30분으로 한다)에 납부해야 할 증권을 모두 납부한 대금수령결제회원에게 대금을 지급
항,2,증권시장의 청산 및 결제,2,증권시장의 청산 및 결제의 방법,제11조제③항,결제지시,제11조,③,0,0,"③ 제2항에도 불구하고 거래소는 경제사정의 급변, 결제회원의 도산가능성 그 밖에 세칙으로 정하는 사유가 있는 경우에는 모든 종목의 증권 및 대금의 납부를 완료된 때에 증권수령결제회원과 대금수령결제회원에게 동시에 증권인도 및 대금지급을 하도록 예탁결제원에게 결제지시를 할 수 있다."
항,2,증권시장의 청산 및 결제,2,증권시장의 청산 및 결제의 방법,제11조제④항,결제지시,제11조,④,0,0,④ 예탁결제원은 거래소의 결제지시가 있는 경우에는 즉시 결제업무를 수행하여야 한다.
항,2,증권시장의 청산 및 결제,2,증권시장의 청산 및 결제의 방법,제12조제①항,거래소와 결제회원간 증권 및 대금의 수수,제12조,①,0,0,"① 결제회원은 통지받은 결제내역에 따라 증권 또는 대금을 예탁결제원의 「증권등결제업무규정」에 따른 결제시한[16시(제6조제1항제1호에 따른 당일결제거래의 경우에는 16시 30분)을 말하며, 그 시간을 변경하는 경우에는 변경된 시간을 말한다]까지 거래소에 납부하여야 하고, 거래소는 제11조에 따라 결제회원에게 증권을 인도하거나 대금을 지급한다."
항,2,증권시장의 청산 및 결제,2,증권시장의 청산 및 결제의 방법,제12조제②항,거래소와 결제회원간 증권 및 대금의 수수,제12조,②,0,0,"② 제1항에 따라 결제회원은 증권 또는 대금을 납부하는 경우에는 이를 분할하여 납부할 수 있다. 다만, 제9조제1항제2호의 차감대상에 따른 증권(16시 전에 납부하는 증권으로 한정한다) 및 대금을 납부하는 경우는 제외한다."
항,2,증권시장의 청산 및 결제,2,증권시장의 청산 및 결제의 방법,제12조제③항,거래소와 결제회원간 증권 및 대금의 수수,제12조,③,0,0,"③ 제1항 및 제2항에 따른 거래소와 결제회원간 증권 및 대금의 수수는 결제계좌와 결제회원계좌간에 대체 또는 이체하는 방법으로 한다. 다만, 예탁결제원의 「증권등결제업무규정」에 따라 결제은행을 한국은행으로 하는 차감대상(제9조제1항제1호부터 제3호까지의 차감대상을 말한다) 중 제9조제1항제1호의 차감대상의 대금을 수수하기 위한 결제회원계좌를 한국은행에 개설하지 아니한 결제회원(세칙으로 정하는 요건을 갖춘 결제회원에 한정한다)의 경우에는 대금결제계좌와 해당 결제회원이 지정한 은행 명의로 한국은행에 개설된 계좌간에 이체하는 방법으로 대금을 수수할 수 있다."
항,2,증권시장의 청산 및 결제,2,증권시장의 청산 및 결제의 방법,제12조제④항,거래소와 결제회원간 증권 및 대금의 수수,제12조,④,0,0,④ 제3항에 따라 결제계좌를 통하여 증권 및 대금을 수수하는 것은 직접 거래소 명의의 계좌를 통하여 증권 및 대금을 수수하는 것과 동일한 효력이 있는 것으로 한다.
항,2,증권시장의 청산 및 결제,2,증권시장의 청산 및 결제의 방법,제12조제⑤항,거래소와 결제회원간 증권 및 대금의 수수,제12조,⑤,0,0,⑤ 예탁결제원은 사전에 거래소와의 협의를 거쳐 대금결제계좌를 개설하여야 한다. 이 경우 대금결제계좌를 개설할 수 있는 은행의 건전성 및 신용위험에 관한 기준 등 필요한 사항은 세칙으로 정한다.
